,Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
2325,100252964,36,2,14045722.878732143,4,4,4,444,12,Loyal Customers
2326,100252966,30,5,23525944.28566359,5,5,4,554,14,Champions
2327,100252967,42,3,31320147.488250207,4,4,5,445,13,Champions
2328,100252969,74,5,130253093.69152498,3,5,5,355,13,Champions
2329,100252970,120,2,32952643.847894095,2,4,5,245,11,Loyal Customers
2330,100252971,188,1,28758048.110548805,1,2,4,124,7,Potential Loyalist
2331,100252972,55,2,16704215.44615357,4,4,4,444,12,Loyal Customers
2332,100252973,35,1,161065.75705886312,4,2,1,421,7,Potential Loyalist
2333,100252974,5,7,10441827.81935366,5,5,4,554,14,Champions
2334,100252975,23,2,38048392.05844282,5,4,5,545,14,Champions
2335,100252976,57,5,31189951.314622268,4,5,5,455,14,Champions
2336,100252977,51,2,13003400.381464593,4,4,4,444,12,Loyal Customers
2337,100252978,146,1,3366723.7549312487,2,2,2,222,6,At Risk
2338,100252979,211,1,27951936.99233497,1,2,4,124,7,Potential Loyalist
2339,100252980,65,3,62361446.81599375,3,4,5,345,12,Loyal Customers
2340,100252981,137,2,7886163.431321273,2,4,3,243,9,Potential Loyalist
2341,100252983,148,1,1252777.7151462263,2,2,2,222,6,At Risk
2342,100252984,136,3,4501427.09410632,2,4,3,243,9,Potential Loyalist
2343,100252985,165,1,1137673.9797503287,1,2,2,122,5,At Risk
2344,100252987,41,6,29663954.369800318,4,5,5,455,14,Champions
2345,100252988,10,1,5605242.398055071,5,2,3,523,10,Loyal Customers
2346,100252989,91,1,27509579.564454276,3,2,4,324,9,Potential Loyalist
2347,100252990,207,1,69560.05747329466,1,2,1,121,4,Hibernating
2348,100252991,60,1,9121289.122272696,3,2,3,323,8,Potential Loyalist
2349,100252992,155,3,33071469.132595167,2,4,5,245,11,Loyal Customers
2350,100252993,69,3,11102110.060703868,3,4,4,344,11,Loyal Customers
2351,100252994,204,2,9692860.665977398,1,4,4,144,9,Potential Loyalist
2352,100252995,149,1,1130519.37262249,2,2,2,222,6,At Risk
2353,100252997,62,4,133961693.97282636,3,5,5,355,13,Champions
2354,100252998,58,4,15220953.489053968,3,5,4,354,12,Loyal Customers
2355,100252999,9,3,7777514.148443525,5,4,3,543,12,Loyal Customers
2356,100253001,34,4,56009529.979422405,4,5,5,455,14,Champions
2357,100253002,150,3,54349875.24539539,2,4,5,245,11,Loyal Customers
2358,100253003,54,3,20223805.1381692,4,4,4,444,12,Loyal Customers
2359,100253004,109,1,1057565.3426188338,3,2,1,321,6,At Risk
2360,100253005,145,1,759.4819123854402,2,2,1,221,5,At Risk
2361,100253006,59,3,72027227.9324599,3,4,5,345,12,Loyal Customers
2362,100253007,12,2,53172413.224905655,5,4,5,545,14,Champions
2363,100253009,8,1,14037426.224192036,5,2,4,524,11,Loyal Customers
2364,100253010,46,5,12953447.671650631,4,5,4,454,13,Champions
2365,100253012,151,1,1655499.824278754,2,2,2,222,6,At Risk
2366,100253013,205,1,2478576.8073327523,1,2,2,122,5,At Risk
2367,100253014,58,5,33271110.01670742,3,5,5,355,13,Champions
2368,100253015,32,1,33134535.409771297,5,2,5,525,12,Loyal Customers
2369,100253016,207,1,1539258.0770959766,1,2,2,122,5,At Risk
2370,100253017,12,6,82112718.03482954,5,5,5,555,15,Champions
2371,100253018,59,2,8383526.650751867,3,4,3,343,10,Loyal Customers
2372,100253019,19,1,12663129.074860698,5,2,4,524,11,Loyal Customers
2373,100253020,132,1,246264.00308671256,2,2,1,221,5,At Risk
2374,100253021,177,1,17468909.52058882,1,2,4,124,7,Potential Loyalist
2375,100253022,197,1,49411.06350992749,1,2,1,121,4,Hibernating
2376,100253023,45,4,43017754.475203276,4,5,5,455,14,Champions
2377,100253024,90,1,32989.72843824888,3,2,1,321,6,At Risk
2378,100253025,13,1,109970.601528967,5,2,1,521,8,Potential Loyalist
2379,100253027,119,3,4171548.2178560593,2,4,3,243,9,Potential Loyalist
2380,100253028,51,2,5204956.6010133205,4,4,3,443,11,Loyal Customers
2381,100253029,86,2,50763729.892423496,3,4,5,345,12,Loyal Customers
2382,100253031,126,1,10196.545098357507,2,2,1,221,5,At Risk
2383,100253032,134,5,553832.3504700984,2,5,1,251,8,Potential Loyalist
2384,100253033,91,3,39381002.89174861,3,4,5,345,12,Loyal Customers
2385,100253034,25,2,32398430.038976334,5,4,5,545,14,Champions
2386,100253035,68,5,130863769.26106027,3,5,5,355,13,Champions
2387,100253036,204,1,6405913.465084398,1,2,3,123,6,At Risk
2388,100253037,38,1,1254738.8764554993,4,2,2,422,8,Potential Loyalist
2389,100253038,157,1,2535431.2020826777,1,2,2,122,5,At Risk
2390,100253039,51,1,305494.5002641416,4,2,1,421,7,Potential Loyalist
2391,100253040,168,1,997169.1409505048,1,2,1,121,4,Hibernating
2392,100253042,45,1,1687679.9465167609,4,2,2,422,8,Potential Loyalist
2393,100253043,35,2,3333013.0739427563,4,4,2,442,10,Loyal Customers
2394,100253044,113,1,20883486.35676203,2,2,4,224,8,Potential Loyalist
2395,100253045,15,1,3573404.5803806763,5,2,3,523,10,Loyal Customers
2396,100253047,1,4,8893010.847523157,5,5,3,553,13,Champions
2397,100253048,159,1,7823002.810102625,1,2,3,123,6,At Risk
2398,100253049,194,1,9277772.286111984,1,2,4,124,7,Potential Loyalist
2399,100253053,50,5,60185639.42798382,4,5,5,455,14,Champions
2400,100253054,61,11,16004091.393498113,3,5,4,354,12,Loyal Customers
2401,100253055,43,3,3989564.036924361,4,4,3,443,11,Loyal Customers
2402,100253056,26,1,2024689.8721874312,5,2,2,522,9,Potential Loyalist
2403,100253057,163,1,4820261.658026395,1,2,3,123,6,At Risk
2404,100253058,112,2,540638.061590636,2,4,1,241,7,Potential Loyalist
2405,100253059,123,1,10202984.17490784,2,2,4,224,8,Potential Loyalist
2406,100253060,60,1,2391197.3268505405,3,2,2,322,7,Potential Loyalist
2407,100253061,48,2,40729092.6938303,4,4,5,445,13,Champions
2408,100253062,193,1,285783.6079515641,1,2,1,121,4,Hibernating
2409,100253065,161,1,15506758.33600656,1,2,4,124,7,Potential Loyalist
2410,100253068,9,2,1638102.7212805846,5,4,2,542,11,Loyal Customers
2411,100253069,34,2,26845176.937351204,4,4,4,444,12,Loyal Customers
2412,100253070,46,10,212595188.79584527,4,5,5,455,14,Champions
2413,100253071,144,1,4174878.972424256,2,2,3,223,7,Potential Loyalist
2414,100253073,63,6,74455740.15468366,3,5,5,355,13,Champions
2415,100253074,4,7,19692976.406535722,5,5,4,554,14,Champions
2416,100253075,134,4,46501289.48406429,2,5,5,255,12,Loyal Customers
2417,100253076,210,1,4349393.574634052,1,2,3,123,6,At Risk
2418,100253077,121,2,328674.7916177717,2,4,1,241,7,Potential Loyalist
2419,100253078,172,2,17893637.92660287,1,4,4,144,9,Potential Loyalist
2420,100253079,79,3,12751044.82038857,3,4,4,344,11,Loyal Customers
2421,100253080,146,1,4261359.35602454,2,2,3,223,7,Potential Loyalist
2422,100253081,13,3,5359748.3792969445,5,4,3,543,12,Loyal Customers
2423,100253083,13,2,32184175.047240693,5,4,5,545,14,Champions
2424,100253084,66,1,2981248.09683525,3,2,2,322,7,Potential Loyalist
2425,100253085,98,4,400202.9888075847,3,5,1,351,9,Potential Loyalist
2426,100253087,20,1,1294242.4066714905,5,2,2,522,9,Potential Loyalist
2427,100253089,92,1,303622.6969703544,3,2,1,321,6,At Risk
2428,100253090,58,1,4060329.0855624857,3,2,3,323,8,Potential Loyalist
2429,100253091,15,4,42998020.65627124,5,5,5,555,15,Champions
2430,100253092,2,8,278967698.65775824,5,5,5,555,15,Champions
2431,100253093,168,1,11016845.992900206,1,2,4,124,7,Potential Loyalist
2432,100253094,12,6,204144184.32367444,5,5,5,555,15,Champions
2433,100253095,66,3,76937523.43101308,3,4,5,345,12,Loyal Customers
2434,100253096,104,1,15008321.40230561,3,2,4,324,9,Potential Loyalist
2435,100253097,51,2,4849953.182434601,4,4,3,443,11,Loyal Customers
2436,100253098,42,1,950266.5167858488,4,2,1,421,7,Potential Loyalist
2437,100253099,153,2,8267820.696117923,2,4,3,243,9,Potential Loyalist
2438,100253101,22,8,182690189.478041,5,5,5,555,15,Champions
2439,100253103,192,1,155926.09099925586,1,2,1,121,4,Hibernating
2440,100253104,110,2,569864.7664552544,3,4,1,341,8,Potential Loyalist
2441,100253106,170,1,130020.18491566861,1,2,1,121,4,Hibernating
2442,100253107,14,3,5422543.320762608,5,4,3,543,12,Loyal Customers
2443,100253108,61,2,18051241.742851697,3,4,4,344,11,Loyal Customers
2444,100253109,6,4,9713388.873446565,5,5,4,554,14,Champions
2445,100253110,135,2,10682581.37955495,2,4,4,244,10,Loyal Customers
2446,100253112,155,3,1459722.881263389,2,4,2,242,8,Potential Loyalist
2447,100253113,47,7,1133593.356681759,4,5,2,452,11,Loyal Customers
2448,100253114,183,1,22865044.297299944,1,2,4,124,7,Potential Loyalist
2449,100253115,38,6,69880191.95520392,4,5,5,455,14,Champions
2450,100253116,170,1,4822539.175331314,1,2,3,123,6,At Risk
2451,100253117,168,1,1824555.1395600208,1,2,2,122,5,At Risk
2452,100253119,166,2,26065662.76685175,1,4,4,144,9,Potential Loyalist
2453,100253120,16,2,43594327.08563375,5,4,5,545,14,Champions
2454,100253121,34,2,5144633.038627753,4,4,3,443,11,Loyal Customers
2455,100253123,28,1,4364760.883305156,5,2,3,523,10,Loyal Customers
2456,100253125,98,3,36115060.96634724,3,4,5,345,12,Loyal Customers
2457,100253126,28,7,85013064.88978864,5,5,5,555,15,Champions
2458,100253127,216,1,37217580.03206517,1,2,5,125,8,Potential Loyalist
2459,100253128,54,1,12079064.341351807,4,2,4,424,10,Loyal Customers
2460,100253129,69,3,118139431.622224,3,4,5,345,12,Loyal Customers
2461,100253130,66,1,26146801.90170305,3,2,4,324,9,Potential Loyalist
2462,100253131,35,2,5166807.79466909,4,4,3,443,11,Loyal Customers
2463,100253132,24,5,95413132.4408945,5,5,5,555,15,Champions
2464,100253133,78,4,58975944.95972276,3,5,5,355,13,Champions
2465,100253134,69,2,9054894.51205333,3,4,3,343,10,Loyal Customers
2466,100253136,6,2,16343178.904661264,5,4,4,544,13,Champions
2467,100253137,62,1,4946095.359398983,3,2,3,323,8,Potential Loyalist
2468,100253139,206,1,5017263.313837438,1,2,3,123,6,At Risk
2469,100253140,9,4,31648960.054128632,5,5,5,555,15,Champions
2470,100253141,11,2,4247519.569939854,5,4,3,543,12,Loyal Customers
2471,100253142,24,1,6425304.70189155,5,2,3,523,10,Loyal Customers
2472,100253143,35,4,15843534.42544813,4,5,4,454,13,Champions
2473,100253144,1,3,71858670.29544729,5,4,5,545,14,Champions
2474,100253145,48,2,34579880.43496608,4,4,5,445,13,Champions
2475,100253146,6,3,8526225.48181121,5,4,3,543,12,Loyal Customers
2476,100253147,8,10,61671312.8469625,5,5,5,555,15,Champions
2477,100253148,89,6,93350053.95634095,3,5,5,355,13,Champions
2478,100253149,167,1,1415468.906934152,1,2,2,122,5,At Risk
2479,100253150,100,1,90386.7935569077,3,2,1,321,6,At Risk
2480,100253151,48,1,14043523.413593728,4,2,4,424,10,Loyal Customers
2481,100253152,16,5,9543327.853310935,5,5,4,554,14,Champions
2482,100253153,133,2,6999408.383089704,2,4,3,243,9,Potential Loyalist
2483,100253155,16,1,5037626.903579282,5,2,3,523,10,Loyal Customers
2484,100253157,150,3,262064.44533323403,2,4,1,241,7,Potential Loyalist
2485,100253158,76,1,546767.7405491464,3,2,1,321,6,At Risk
2486,100253160,146,1,3813454.9184233914,2,2,3,223,7,Potential Loyalist
2487,100253161,146,2,1595078.757487926,2,4,2,242,8,Potential Loyalist
2488,100253162,18,4,12048117.395604577,5,5,4,554,14,Champions
2489,100253165,125,1,43601289.0611214,2,2,5,225,9,Potential Loyalist
2490,100253166,31,4,27887632.383935943,5,5,4,554,14,Champions
2491,100253168,163,1,3233468.102306876,1,2,2,122,5,At Risk
2492,100253169,161,1,2674711.7441753657,1,2,2,122,5,At Risk
2493,100253170,9,5,18905964.137063406,5,5,4,554,14,Champions
2494,100253174,56,2,58732681.80082436,4,4,5,445,13,Champions
2495,100253175,58,3,3890251.303312178,3,4,3,343,10,Loyal Customers
2496,100253176,87,4,17978995.20355264,3,5,4,354,12,Loyal Customers
2497,100253177,207,1,22521517.56908053,1,2,4,124,7,Potential Loyalist
2498,100253179,138,4,12586616.823103806,2,5,4,254,11,Loyal Customers
2499,100253180,34,3,10338368.117335912,4,4,4,444,12,Loyal Customers
2500,100253182,191,1,110074.87642084318,1,2,1,121,4,Hibernating
2501,100253183,65,4,96350310.64112145,3,5,5,355,13,Champions
2502,100253184,89,1,570929.909547916,3,2,1,321,6,At Risk
2503,100253187,66,1,1900643.527613548,3,2,2,322,7,Potential Loyalist
2504,100253188,199,2,2898882.62166661,1,4,2,142,7,Potential Loyalist
2505,100253191,122,2,24629156.071574032,2,4,4,244,10,Loyal Customers
2506,100253192,85,1,37893.53005106806,3,2,1,321,6,At Risk
2507,100253193,113,2,182037.4658913847,2,4,1,241,7,Potential Loyalist
2508,100253194,37,7,5570272.875113532,4,5,3,453,12,Loyal Customers
2509,100253195,52,2,17113691.965886086,4,4,4,444,12,Loyal Customers
2510,100253196,33,12,56712823.18541178,4,5,5,455,14,Champions
2511,100253197,26,1,2247476.213569971,5,2,2,522,9,Potential Loyalist
2512,100253198,123,2,774763.2622632162,2,4,1,241,7,Potential Loyalist
2513,100253202,26,3,7869492.381137542,5,4,3,543,12,Loyal Customers
2514,100253203,21,1,1751361.8884124763,5,2,2,522,9,Potential Loyalist
2515,100253204,180,2,2110096.773947971,1,4,2,142,7,Potential Loyalist
2516,100253205,160,5,23354022.1486076,1,5,4,154,10,Loyal Customers
2517,100253206,16,4,10197863.805414166,5,5,4,554,14,Champions
2518,100253207,41,3,8126484.852933262,4,4,3,443,11,Loyal Customers
2519,100253208,67,1,3996373.2834616294,3,2,3,323,8,Potential Loyalist
2520,100253209,178,3,1265893.3549758208,1,4,2,142,7,Potential Loyalist
2521,100253210,182,1,3804828.092290408,1,2,3,123,6,At Risk
2522,100253211,163,2,1574222.9679008473,1,4,2,142,7,Potential Loyalist
2523,100253213,174,1,16817135.6285793,1,2,4,124,7,Potential Loyalist
2524,100253214,31,5,32768030.59889789,5,5,5,555,15,Champions
2525,100253216,126,1,28114037.98848585,2,2,4,224,8,Potential Loyalist
2526,100253217,54,4,2676304.915176317,4,5,2,452,11,Loyal Customers
2527,100253218,48,2,1067163.5152006815,4,4,2,442,10,Loyal Customers
2528,100253219,56,1,9517928.703452801,4,2,4,424,10,Loyal Customers
2529,100253220,37,1,3730151.498111348,4,2,3,423,9,Potential Loyalist
2530,100253221,176,1,18316303.339919344,1,2,4,124,7,Potential Loyalist
2531,100253222,23,6,22468932.20725881,5,5,4,554,14,Champions
2532,100253223,77,1,47776964.485038444,3,2,5,325,10,Loyal Customers
2533,100253226,139,1,1639419.7177456394,2,2,2,222,6,At Risk
2534,100253228,60,1,740741.9041315786,3,2,1,321,6,At Risk
2535,100253230,67,5,47106074.22705966,3,5,5,355,13,Champions
2536,100253231,60,1,4167653.7861218806,3,2,3,323,8,Potential Loyalist
2537,100253234,20,5,109250430.30659837,5,5,5,555,15,Champions
2538,100253235,201,1,8943.792473880485,1,2,1,121,4,Hibernating
2539,100253236,172,2,6733904.170800136,1,4,3,143,8,Potential Loyalist
2540,100253237,58,3,5589079.546378095,3,4,3,343,10,Loyal Customers
2541,100253238,214,1,3075499.7030349667,1,2,2,122,5,At Risk
2542,100253239,53,1,1635117.0932304321,4,2,2,422,8,Potential Loyalist
2543,100253240,154,2,76848307.01786181,2,4,5,245,11,Loyal Customers
2544,100253241,32,4,127655090.73958713,5,5,5,555,15,Champions
2545,100253242,54,2,32858520.39456816,4,4,5,445,13,Champions
2546,100253243,2,7,26484107.147955403,5,5,4,554,14,Champions
2547,100253245,129,1,1863824.8063659852,2,2,2,222,6,At Risk
2548,100253246,53,4,4692674.015844878,4,5,3,453,12,Loyal Customers
2549,100253247,36,2,26239157.178713754,4,4,4,444,12,Loyal Customers
2550,100253248,61,3,11972928.055173893,3,4,4,344,11,Loyal Customers
2551,100253249,162,1,1693962.7734358185,1,2,2,122,5,At Risk
2552,100253250,160,1,208794.91304525055,1,2,1,121,4,Hibernating
2553,100253251,27,1,437178.61390401266,5,2,1,521,8,Potential Loyalist
2554,100253252,145,2,1104907.220285818,2,4,2,242,8,Potential Loyalist
2555,100253253,120,3,6399859.426144455,2,4,3,243,9,Potential Loyalist
2556,100253254,66,1,166884.4064726117,3,2,1,321,6,At Risk
2557,100253255,216,1,2553085.8014624338,1,2,2,122,5,At Risk
2558,100253256,160,1,9774899.311980369,1,2,4,124,7,Potential Loyalist
2559,100253257,159,1,1280565.8916373916,1,2,2,122,5,At Risk
2560,100253258,35,7,80789967.2988609,4,5,5,455,14,Champions
2561,100253259,21,3,25540396.51585524,5,4,4,544,13,Champions
2562,100253260,182,1,1746848.6428578778,1,2,2,122,5,At Risk
2563,100253262,2,6,51511768.647195496,5,5,5,555,15,Champions
2564,100253264,45,1,48899078.14263305,4,2,5,425,11,Loyal Customers
2565,100253265,182,2,1607077.0463440563,1,4,2,142,7,Potential Loyalist
2566,100253268,3,7,125654153.72794357,5,5,5,555,15,Champions
2567,100253269,52,3,3061881.34376325,4,4,2,442,10,Loyal Customers
2568,100253270,138,1,22659585.82941662,2,2,4,224,8,Potential Loyalist
2569,100253271,60,5,20624318.813742973,3,5,4,354,12,Loyal Customers
2570,100253272,101,1,2343372.1984423096,3,2,2,322,7,Potential Loyalist
2571,100253273,65,4,5509223.843084613,3,5,3,353,11,Loyal Customers
2572,100253274,32,4,85235671.923659,5,5,5,555,15,Champions
2573,100253276,18,1,27038856.067421194,5,2,4,524,11,Loyal Customers
2574,100253277,18,3,4196664.015291694,5,4,3,543,12,Loyal Customers
2575,100253278,9,4,6308357.038546503,5,5,3,553,13,Champions
2576,100253280,170,1,15464417.922747275,1,2,4,124,7,Potential Loyalist
2577,100253281,29,3,3251881.046437375,5,4,2,542,11,Loyal Customers
2578,100253282,171,2,1450541.2791798285,1,4,2,142,7,Potential Loyalist
2579,100253283,165,1,46763348.84965006,1,2,5,125,8,Potential Loyalist
2580,100253286,14,1,2174024.877961655,5,2,2,522,9,Potential Loyalist
2581,100253287,169,2,174672.95867826862,1,4,1,141,6,At Risk
2582,100253288,170,1,3934813.2965900893,1,2,3,123,6,At Risk
2583,100253289,159,2,10117774.39966321,1,4,4,144,9,Potential Loyalist
2584,100253290,169,1,3130996.523118419,1,2,2,122,5,At Risk
2585,100253293,51,7,10577046.089216527,4,5,4,454,13,Champions
2586,100253295,47,2,50592895.48336634,4,4,5,445,13,Champions
2587,100253298,119,6,149732822.91332912,2,5,5,255,12,Loyal Customers
2588,100253299,69,1,49250.45881194029,3,3,1,331,7,Potential Loyalist
2589,100253300,57,1,509317.3632797506,4,3,1,431,8,Potential Loyalist
2590,100253301,35,2,1752998.6534471503,4,4,2,442,10,Loyal Customers
2591,100253303,160,1,2182706.658898547,1,3,2,132,6,At Risk
2592,100253304,113,1,10411496.64103003,2,3,4,234,9,Potential Loyalist
2593,100253305,35,7,65966897.76976074,4,5,5,455,14,Champions
2594,100253307,91,5,2863973.2058397722,3,5,2,352,10,Loyal Customers
2595,100253308,67,3,5015715.820391768,3,4,3,343,10,Loyal Customers
2596,100253309,129,1,21149734.15839576,2,3,4,234,9,Potential Loyalist
2597,100253310,34,1,1217459.9913579416,4,3,2,432,9,Potential Loyalist
2598,100253311,166,1,42500.71242510412,1,3,1,131,5,At Risk
2599,100253312,54,2,4787508.49122238,4,4,3,443,11,Loyal Customers
2600,100253313,118,2,4913022.301339916,2,4,3,243,9,Potential Loyalist
2601,100253315,55,1,4874422.151284514,4,3,3,433,10,Loyal Customers
2602,100253316,4,5,11596407.898519037,5,5,4,554,14,Champions
2603,100253318,163,2,2480554.8157997904,1,4,2,142,7,Potential Loyalist
2604,100253319,59,2,5686251.360330049,3,4,3,343,10,Loyal Customers
2605,100253321,44,1,972766.6238335896,4,3,1,431,8,Potential Loyalist
2606,100253322,125,2,31608804.21572694,2,4,5,245,11,Loyal Customers
2607,100253323,10,4,26842004.900085926,5,5,4,554,14,Champions
2608,100253325,38,1,2883912.9400944817,4,3,2,432,9,Potential Loyalist
2609,100253326,47,3,100006830.28717238,4,4,5,445,13,Champions
2610,100253327,81,2,993147.6210334862,3,4,1,341,8,Potential Loyalist
2611,100253328,159,2,10174103.423859427,1,4,4,144,9,Potential Loyalist
2612,100253329,85,1,24656.53403790159,3,3,1,331,7,Potential Loyalist
2613,100253331,151,2,3043133.4147770638,2,4,2,242,8,Potential Loyalist
2614,100253332,45,3,1627999.924952539,4,4,2,442,10,Loyal Customers
2615,100253335,53,2,361952.69833969884,4,4,1,441,9,Potential Loyalist
2616,100253336,1,6,8415250.173606755,5,5,3,553,13,Champions
2617,100253337,121,4,22037610.711992882,2,5,4,254,11,Loyal Customers
2618,100253338,21,2,7965806.311992429,5,4,3,543,12,Loyal Customers
2619,100253339,62,6,29497121.719995428,3,5,5,355,13,Champions
2620,100253340,139,2,1728207.6645099747,2,4,2,242,8,Potential Loyalist
2621,100253341,59,5,21246706.36698584,3,5,4,354,12,Loyal Customers
2622,100253342,25,1,4281714.347018502,5,3,3,533,11,Loyal Customers
2623,100253343,154,1,1110405.5956491549,2,3,2,232,7,Potential Loyalist
2624,100253344,29,3,6216272.070177543,5,4,3,543,12,Loyal Customers
2625,100253347,29,5,163209940.40451202,5,5,5,555,15,Champions
2626,100253348,162,1,1022106.5792582583,1,3,1,131,5,At Risk
2627,100253349,57,1,1035870.2015196461,4,3,1,431,8,Potential Loyalist
2628,100253350,98,2,1145392.1002273394,3,4,2,342,9,Potential Loyalist
2629,100253351,1,2,4102949.6989340005,5,4,3,543,12,Loyal Customers
2630,100253352,25,1,265095.92564073735,5,3,1,531,9,Potential Loyalist
2631,100253353,11,27,627587874.5448859,5,5,5,555,15,Champions
2632,100253354,130,4,30128186.496289626,2,5,5,255,12,Loyal Customers
2633,100253355,4,7,115681986.40559843,5,5,5,555,15,Champions
2634,100253356,56,1,1811862.569230918,4,3,2,432,9,Potential Loyalist
2635,100253357,149,1,1318347.9995012805,2,3,2,232,7,Potential Loyalist
2636,100253358,58,1,10020488.77965696,3,3,4,334,10,Loyal Customers
2637,100253360,169,1,1154297.3989879705,1,3,2,132,6,At Risk
2638,100253361,3,8,29773305.276605114,5,5,5,555,15,Champions
2639,100253362,51,1,2550350.324648574,4,3,2,432,9,Potential Loyalist
2640,100253363,162,2,372906.8454751264,1,4,1,141,6,At Risk
2641,100253364,116,2,9380333.01049873,2,4,4,244,10,Loyal Customers
2642,100253365,103,1,4036060.161396612,3,3,3,333,9,Potential Loyalist
2643,100253367,50,3,18038962.64946933,4,4,4,444,12,Loyal Customers
2644,100253370,182,1,19594.463607694168,1,3,1,131,5,At Risk
2645,100253371,169,1,1192328.6402107708,1,3,2,132,6,At Risk
2646,100253372,42,4,20298280.14737195,4,5,4,454,13,Champions
2647,100253373,7,3,21615541.665504195,5,4,4,544,13,Champions
2648,100253374,93,4,13861084.211816005,3,5,4,354,12,Loyal Customers
2649,100253375,6,5,16045201.554158542,5,5,4,554,14,Champions
2650,100253376,124,1,8684034.477133727,2,3,3,233,8,Potential Loyalist
2651,100253379,130,4,67553253.21183497,2,5,5,255,12,Loyal Customers
2652,100253380,96,2,204846.48921751257,3,4,1,341,8,Potential Loyalist
2653,100253381,90,5,48954393.46555929,3,5,5,355,13,Champions
2654,100253383,163,1,8141490.53615385,1,3,3,133,7,Potential Loyalist
2655,100253384,31,3,59423950.89209304,5,4,5,545,14,Champions
2656,100253385,53,4,12594117.435775,4,5,4,454,13,Champions
2657,100253386,185,2,10058387.372465486,1,4,4,144,9,Potential Loyalist
2658,100253387,119,2,37795078.27916147,2,4,5,245,11,Loyal Customers
2659,100253388,49,6,9999932.944031525,4,5,4,454,13,Champions
2660,100253389,67,1,653410.2268743237,3,3,1,331,7,Potential Loyalist
2661,100253390,46,1,1640235.501336666,4,3,2,432,9,Potential Loyalist
2662,100253391,170,1,507028.02689287165,1,3,1,131,5,At Risk
2663,100253393,74,2,17896889.56026227,3,4,4,344,11,Loyal Customers
2664,100253394,21,2,3401905.492554889,5,4,2,542,11,Loyal Customers
2665,100253398,95,4,89562970.04314548,3,5,5,355,13,Champions
2666,100253399,41,2,2631541.531693219,4,4,2,442,10,Loyal Customers
2667,100253401,160,1,4060.4124972987156,1,3,1,131,5,At Risk
2668,100253402,54,2,40247077.99472472,4,4,5,445,13,Champions
2669,100253403,45,4,25076776.796646647,4,5,4,454,13,Champions
2670,100253404,16,7,15457966.740934568,5,5,4,554,14,Champions
2671,100253405,49,5,9978469.824339846,4,5,4,454,13,Champions
2672,100253407,80,2,12297255.966260087,3,4,4,344,11,Loyal Customers
2673,100253410,57,4,99590517.92295448,4,5,5,455,14,Champions
2674,100253411,114,1,41154.080238053335,2,3,1,231,6,At Risk
2675,100253413,44,3,3410966.3523418345,4,4,2,442,10,Loyal Customers
2676,100253414,116,1,427409.7302647794,2,3,1,231,6,At Risk
2677,100253416,58,2,4687291.582491297,3,4,3,343,10,Loyal Customers
2678,100253417,7,1,11061706.024103891,5,3,4,534,12,Loyal Customers
2679,100253418,160,1,3522716.9692989727,1,3,3,133,7,Potential Loyalist
2680,100253419,54,1,28169724.368024886,4,3,4,434,11,Loyal Customers
2681,100253421,156,1,1019663.2614237327,2,3,1,231,6,At Risk
2682,100253422,15,4,96465487.09427601,5,5,5,555,15,Champions
2683,100253423,55,2,60900126.48876464,4,4,5,445,13,Champions
2684,100253424,64,5,12080612.273057831,3,5,4,354,12,Loyal Customers
2685,100253425,153,1,180103.25011351003,2,3,1,231,6,At Risk
2686,100253426,119,2,30863423.53148907,2,4,5,245,11,Loyal Customers
2687,100253427,68,7,85185692.14321618,3,5,5,355,13,Champions
2688,100253429,21,3,84097233.09044863,5,4,5,545,14,Champions
2689,100253430,216,1,1933699.8261232069,1,3,2,132,6,At Risk
2690,100253432,153,1,1273074.1538079006,2,3,2,232,7,Potential Loyalist
2691,100253435,154,2,2294101.0870810556,2,4,2,242,8,Potential Loyalist
2692,100253436,65,5,164155474.38254339,3,5,5,355,13,Champions
2693,100253437,43,2,2486770.3498071795,4,4,2,442,10,Loyal Customers
2694,100253438,21,1,313201.4704396665,5,3,1,531,9,Potential Loyalist
2695,100253439,205,1,1061019.7003376267,1,3,2,132,6,At Risk
2696,100253440,162,1,39837.75271901895,1,3,1,131,5,At Risk
2697,100253441,77,4,11812898.485893214,3,5,4,354,12,Loyal Customers
2698,100253442,36,4,4157443.5402506874,4,5,3,453,12,Loyal Customers
2699,100253443,120,1,520282.83769937087,2,3,1,231,6,At Risk
2700,100253444,143,1,3595243.3600720433,2,3,3,233,8,Potential Loyalist
2701,100253445,114,1,830035.4866996966,2,3,1,231,6,At Risk
2702,100253447,116,2,33321779.937062357,2,4,5,245,11,Loyal Customers
2703,100253448,148,1,2620588.0074165496,2,3,2,232,7,Potential Loyalist
2704,100253450,214,1,7606299.365246826,1,3,3,133,7,Potential Loyalist
2705,100253452,56,1,109822.36826206752,4,3,1,431,8,Potential Loyalist
2706,100253453,36,1,4963680.545423498,4,3,3,433,10,Loyal Customers
2707,100253454,185,2,43718756.51877512,1,4,5,145,10,Loyal Customers
2708,100253458,26,4,11608823.540998701,5,5,4,554,14,Champions
2709,100253460,60,2,3727564.1062422125,3,4,3,343,10,Loyal Customers
2710,100253461,61,6,9417809.19380973,3,5,4,354,12,Loyal Customers
2711,100253462,7,2,2177514.05968533,5,4,2,542,11,Loyal Customers
